zip,sido,si,dong,ri,doseo,bunji,apt,address
660807,경남,진주시,상대2동,,,301~311,,경남 진주시 상대2동 301~311
660802,경남,진주시,상대2동,,,312~331,,경남 진주시 상대2동 312~331
660804,경남,진주시,상대2동,,,198~199,,경남 진주시 상대2동 198~199
660803,경남,진주시,상대2동,,,177~197,,경남 진주시 상대2동 177~197
660320,경남,진주시,상대동,,,,,경남 진주시 상대동
660050,경남,진주시,상봉동,,,,,경남 진주시 상봉동
660051,경남,진주시,상봉동동,,,,,경남 진주시 상봉동동
660813,경남,진주시,상봉동동,,,603,,경남 진주시 상봉동동 603
660813,경남,진주시,상봉동동,,,605,,경남 진주시 상봉동동 605
660900,경남,진주시,상봉동동,,,850~1019,,경남 진주시 상봉동동 850~1019
660813,경남,진주시,상봉동동,,,1020~1030,,경남 진주시 상봉동동 1020~1030
660900,경남,진주시,상봉동동,,,1199~1453,,경남 진주시 상봉동동 1199~1453
660900,경남,진주시,상봉동동,,,838~843,,경남 진주시 상봉동동 838~843
660813,경남,진주시,상봉동동,,,844~845,,경남 진주시 상봉동동 844~845
660813,경남,진주시,상봉동동,,,811~831,,경남 진주시 상봉동동 811~831
660813,경남,진주시,상봉동동,,,590~600,,경남 진주시 상봉동동 590~600
660813,경남,진주시,상봉동동,,,1~253,,경남 진주시 상봉동동 1~253
660900,경남,진주시,상봉동동,,,254~589,,경남 진주시 상봉동동 254~589
660813,경남,진주시,상봉동동,,,792~799,,경남 진주시 상봉동동 792~799
660901,경남,진주시,상봉서동,,,1097~1198,,경남 진주시 상봉서동 1097~1198
660901,경남,진주시,상봉서동,,,832~837,,경남 진주시 상봉서동 832~837
660901,경남,진주시,상봉서동,,,740~791,,경남 진주시 상봉서동 740~791
660901,경남,진주시,상봉서동,,,800~810,,경남 진주시 상봉서동 800~810
660901,경남,진주시,상봉서동,,,700~739,,경남 진주시 상봉서동 700~739
660809,경남,진주시,상봉서동,,,846~849,,경남 진주시 상봉서동 846~849
660901,경남,진주시,상봉서동,,,1075~1096,,경남 진주시 상봉서동 1075~1096
660809,경남,진주시,상봉서동,,,1031~1074,,경남 진주시 상봉서동 1031~1074
660809,경남,진주시,상봉서동,,,604,,경남 진주시 상봉서동 604
660809,경남,진주시,상봉서동,,,601~602,,경남 진주시 상봉서동 601~602
660809,경남,진주시,상봉서동,,,606~699,,경남 진주시 상봉서동 606~699
660757,경남,진주시,상봉서동,,,,진주보건대학,경남 진주시 상봉서동 진주보건대학
660766,경남,진주시,상봉서동,,,,상봉한주아파트,경남 진주시 상봉서동 상봉한주아파트
660765,경남,진주시,상봉서동,,,,주공1차아파트,경남 진주시 상봉서동 주공1차아파트
660052,경남,진주시,상봉서동,,,,,경남 진주시 상봉서동
660340,경남,진주시,상평동,,,,,경남 진주시 상평동
660722,경남,진주시,상평동,,,,무림페이퍼(주),경남 진주시 상평동 무림페이퍼(주)
660729,경남,진주시,상평동,,,,경남일보빌딩,경남 진주시 상평동 경남일보빌딩
660723,경남,진주시,상평동,,,,(주)신흥,경남 진주시 상평동 (주)신흥
660902,경남,진주시,상평동,,,1~164,,경남 진주시 상평동 1~164
660904,경남,진주시,상평동,,,215~222,,경남 진주시 상평동 215~222
660904,경남,진주시,상평동,,,267~280,,경남 진주시 상평동 267~280
660903,경남,진주시,상평동,,,281~299,,경남 진주시 상평동 281~299
660902,경남,진주시,상평동,,,300~322,,경남 진주시 상평동 300~322
660903,경남,진주시,상평동,,,165~195,,경남 진주시 상평동 165~195
660903,경남,진주시,상평동,,,223~266,,경남 진주시 상평동 223~266
660903,경남,진주시,상평동,,,200~214,,경남 진주시 상평동 200~214
660902,경남,진주시,상평동,,,196~199,,경남 진주시 상평동 196~199
660971,경남,진주시,수곡면,대천리,,,,경남 진주시 수곡면 대천리
660971,경남,진주시,수곡면,사곡리,,,,경남 진주시 수곡면 사곡리
660972,경남,진주시,수곡면,원계리,,,,경남 진주시 수곡면 원계리
660973,경남,진주시,수곡면,원내리,,,,경남 진주시 수곡면 원내리
660973,경남,진주시,수곡면,원외리,,,,경남 진주시 수곡면 원외리
660971,경남,진주시,수곡면,자매리,,,,경남 진주시 수곡면 자매리
660972,경남,진주시,수곡면,창촌리,,,,경남 진주시 수곡면 창촌리
660973,경남,진주시,수곡면,효자리,,,,경남 진주시 수곡면 효자리
660970,경남,진주시,수곡면,,,,,경남 진주시 수곡면
660180,경남,진주시,수정동,,,,,경남 진주시 수정동
660767,경남,진주시,신안동,,,,주공1차아파트 (101~113동),경남 진주시 신안동 주공1차아파트 (101~113동)
660769,경남,진주시,신안동,,,,주공3차아파트 (301~314동),경남 진주시 신안동 주공3차아파트 (301~314동)
660100,경남,진주시,신안동,,,,,경남 진주시 신안동
660756,경남,진주시,신안동,,,,진주교육대학교,경남 진주시 신안동 진주교육대학교
660780,경남,진주시,신안동,,,,현대아파트,경남 진주시 신안동 현대아파트
660790,경남,진주시,신안동,,,,한국방송공사진주방송국,경남 진주시 신안동 한국방송공사진주방송국
660768,경남,진주시,신안동,,,,주공2차아파트 (201~213동),경남 진주시 신안동 주공2차아파트 (201~213동)
660781,경남,진주시,신안동,,,,평거현대아파트 (101~205동),경남 진주시 신안동 평거현대아파트 (101~205동)
660782,경남,진주시,신안동,,,,흥한아파트 (101~203동),경남 진주시 신안동 흥한아파트 (101~203동)
660905,경남,진주시,신안동,,,1~34,,경남 진주시 신안동 1~34
660908,경남,진주시,신안동,,,437~729,,경남 진주시 신안동 437~729
660907,경남,진주시,신안동,,,730~780,,경남 진주시 신안동 730~780
660906,경남,진주시,신안동,,,390~416,,경남 진주시 신안동 390~416
660907,경남,진주시,신안동,,, 산1~16,,경남 진주시 신안동 산1~16
660907,경남,진주시,신안동,,,348~389,,경남 진주시 신안동 348~389
660907,경남,진주시,신안동,,,417~436,,경남 진주시 신안동 417~436
660906,경남,진주시,신안동,,,781~837,,경남 진주시 신안동 781~837
660906,경남,진주시,신안동,,,35~347,,경남 진주시 신안동 35~347
660980,경남,진주시,옥봉동,,, 산1~16,,경남 진주시 옥봉동 산1~16
660909,경남,진주시,옥봉동,,,1~513,,경남 진주시 옥봉동 1~513
660980,경남,진주시,옥봉동,,,563~656,,경남 진주시 옥봉동 563~656
660980,경남,진주시,옥봉동,,,702~900,,경남 진주시 옥봉동 702~900
660981,경남,진주시,옥봉동,,,546~562,,경남 진주시 옥봉동 546~562
660981,경남,진주시,옥봉동,,,657~701,,경남 진주시 옥봉동 657~701
660980,경남,진주시,옥봉동,,,514~545,,경남 진주시 옥봉동 514~545
660200,경남,진주시,옥봉동,,,,,경남 진주시 옥봉동
660070,경남,진주시,유곡동,,,,,경남 진주시 유곡동
660871,경남,진주시,이반성면,가산리,,,,경남 진주시 이반성면 가산리
660871,경남,진주시,이반성면,길성리,,,,경남 진주시 이반성면 길성리
660871,경남,진주시,이반성면,대천리,,,,경남 진주시 이반성면 대천리
660871,경남,진주시,이반성면,발산리,,,,경남 진주시 이반성면 발산리
660872,경남,진주시,이반성면,용암리,,,,경남 진주시 이반성면 용암리
660872,경남,진주시,이반성면,장안리,,,,경남 진주시 이반성면 장안리
660872,경남,진주시,이반성면,평촌리,,,,경남 진주시 이반성면 평촌리
660872,경남,진주시,이반성면,하곡리,,,,경남 진주시 이반성면 하곡리
660870,경남,진주시,이반성면,,,,,경남 진주시 이반성면
660982,경남,진주시,이현동,,,1~90,,경남 진주시 이현동 1~90
660983,경남,진주시,이현동,,,91~372,,경남 진주시 이현동 91~372
660984,경남,진주시,이현동,,,373~999,,경남 진주시 이현동 373~999
660814,경남,진주시,이현동,,,1000~1054,,경남 진주시 이현동 1000~1054
660783,경남,진주시,이현동,,,,주공아파트,경남 진주시 이현동 주공아파트
660080,경남,진주시,이현동,,,,,경남 진주시 이현동
660741,경남,진주시,이현동,,,,이현하이클래스웰가아파트 (101~114동),경남 진주시 이현동 이현하이클래스웰가아파트 (101~114동)
660020,경남,진주시,인사동,,,,,경남 진주시 인사동
660861,경남,진주시,일반성면,가선리,,,,경남 진주시 일반성면 가선리
660861,경남,진주시,일반성면,개암리,,,,경남 진주시 일반성면 개암리
660862,경남,진주시,일반성면,남산리,,,,경남 진주시 일반성면 남산리
660861,경남,진주시,일반성면,답천리,,,,경남 진주시 일반성면 답천리
660862,경남,진주시,일반성면,운천리,,,,경남 진주시 일반성면 운천리
660863,경남,진주시,일반성면,창촌리,,,,경남 진주시 일반성면 창촌리
660860,경남,진주시,일반성면,,,,,경남 진주시 일반성면
660170,경남,진주시,장대동,,,,,경남 진주시 장대동
660380,경남,진주시,장재동,,,,,경남 진주시 장재동
660821,경남,진주시,정촌면,관봉리,,,,경남 진주시 정촌면 관봉리
660822,경남,진주시,정촌면,대축리,,,,경남 진주시 정촌면 대축리
660821,경남,진주시,정촌면,소곡리,,,,경남 진주시 정촌면 소곡리
660822,경남,진주시,정촌면,예상리,,,,경남 진주시 정촌면 예상리
660822,경남,진주시,정촌면,예하리,,,,경남 진주시 정촌면 예하리
660821,경남,진주시,정촌면,화개리,,,,경남 진주시 정촌면 화개리
660820,경남,진주시,정촌면,,,,,경남 진주시 정촌면
660770,경남,진주시,주약동,,,,금호석류마을아파트,경남 진주시 주약동 금호석류마을아파트
660771,경남,진주시,주약동,,,,주약현대아파트,경남 진주시 주약동 주약현대아파트
660773,경남,진주시,주약동,,,,한주럭키아파트,경남 진주시 주약동 한주럭키아파트
660772,경남,진주시,주약동,,,,한보은빛마을아파트,경남 진주시 주약동 한보은빛마을아파트
660751,경남,진주시,주약동,,,,경상대학교의학전문대학원,경남 진주시 주약동 경상대학교의학전문대학원
660290,경남,진주시,주약동,,,,,경남 진주시 주약동
660751,경남,진주시,주약동,,,,경상대학교간호대학,경남 진주시 주약동 경상대학교간호대학
660010,경남,진주시,중안동,,,,,경남 진주시 중안동
660010,경남,진주시,중안동,,,,진주우체국,경남 진주시 중안동 진주우체국
660891,경남,진주시,지수면,금곡리,,,,경남 진주시 지수면 금곡리
660892,경남,진주시,지수면,승산리,,,,경남 진주시 지수면 승산리
660891,경남,진주시,지수면,압사리,,,,경남 진주시 지수면 압사리
660891,경남,진주시,지수면,용봉리,,,,경남 진주시 지수면 용봉리
660892,경남,진주시,지수면,청담리,,,,경남 진주시 지수면 청담리
660892,경남,진주시,지수면,청원리,,,,경남 진주시 지수면 청원리
660890,경남,진주시,지수면,,,,,경남 진주시 지수면
660851,경남,진주시,진성면,가진리,,,,경남 진주시 진성면 가진리
660852,경남,진주시,진성면,구천리,,,,경남 진주시 진성면 구천리
660853,경남,진주시,진성면,대사리,,,,경남 진주시 진성면 대사리
660851,경남,진주시,진성면,동산리,,,,경남 진주시 진성면 동산리
660852,경남,진주시,진성면,상촌리,,,,경남 진주시 진성면 상촌리
660853,경남,진주시,진성면,온수리,,,,경남 진주시 진성면 온수리
660853,경남,진주시,진성면,천곡리,,,,경남 진주시 진성면 천곡리
660850,경남,진주시,진성면,,,,,경남 진주시 진성면
660931,경남,진주시,집현면,냉정리,,,,경남 진주시 집현면 냉정리
660932,경남,진주시,집현면,대암리,,,,경남 진주시 집현면 대암리
660933,경남,진주시,집현면,덕오리,,,,경남 진주시 집현면 덕오리
660931,경남,진주시,집현면,봉강리,,,,경남 진주시 집현면 봉강리
660794,경남,진주시,집현면,봉강리,,,현대아파트 (101~109동),경남 진주시 집현면 봉강리 현대아파트 (101~109동)
660931,경남,진주시,집현면,사촌리,,,,경남 진주시 집현면 사촌리
660933,경남,진주시,집현면,신당리,,,,경남 진주시 집현면 신당리
660933,경남,진주시,집현면,장흥리,,,,경남 진주시 집현면 장흥리
660932,경남,진주시,집현면,정수리,,,,경남 진주시 집현면 정수리
660932,경남,진주시,집현면,정평리,,,,경남 진주시 집현면 정평리
660932,경남,진주시,집현면,지내리,,,,경남 진주시 집현면 지내리
660930,경남,진주시,집현면,,,,,경남 진주시 집현면
660985,경남,진주시,초전동,,,1~700,,경남 진주시 초전동 1~700
660986,경남,진주시,초전동,,,701~722,,경남 진주시 초전동 701~722
660985,경남,진주시,초전동,,,723~1587,,경남 진주시 초전동 723~1587
660815,경남,진주시,초전동,,,1588~1600,,경남 진주시 초전동 1588~1600
660798,경남,진주시,초전동,,,,초전2차푸르지오아파트 (201~210동),경남 진주시 초전동 초전2차푸르지오아파트 (201~210동)
660784,경남,진주시,초전동,,,,현대아파트,경남 진주시 초전동 현대아파트
